#-----------------------------------------------------------------------------------------------;;x
#Provinces;x
#-----------------------------------------------------------------------------------------------;x
#;x
PROV_Southern__Indian_Ocean;Southern  Indian Ocean;x
PROV_Southern__Indian_Ocean;Southern  Indian Ocean;x
PROV_Southern__Indian_Ocean;Southern  Indian Ocean;x
PROV_Southern__Indian_Ocean;Southern  Indian Ocean;x
PROV_Southern__Indian_Ocean;Southern  Indian Ocean;x
PROV_Southern__Indian_Ocean;Southern  Indian Ocean;x
PROV_Southern__Indian_Ocean;Southern  Indian Ocean;x
PROV_Southern__Indian_Ocean;Southern  Indian Ocean;x
PROV_Southern__Indian_Ocean;Southern  Indian Ocean;x
PROV_Southern__Indian_Ocean;Southern  Indian Ocean;x
PROV_Southern__Indian_Ocean;Southern  Indian Ocean;x
PROV_Southern__Indian_Ocean;Southern  Indian Ocean;x
PROV_Southern_Atlantic_Ocean;Southern Atlantic Ocean;x
PROV_Southern_Atlantic_Ocean;Southern Atlantic Ocean;x
PROV_Southern_Atlantic_Ocean;Southern Atlantic Ocean;x
PROV_Southern_Atlantic_Ocean;Southern Atlantic Ocean;x
PROV_Southern_Caspian_Sea;Southern Caspian Sea;x
PROV_Soya_Strait;Soya Strait;x
PROV_Spitzberg;Spitzberg;x
PROV_Sredny_Hrebet;Sredny Hrebet;x
PROV_Sretensk;Sretensk;x
PROV_St._Helena;St. Helena;x
PROV_St._Helena_Island;St. Helena Island;x
PROV_St._John_River;St. John River;x
PROV_St._Martin;St. Martin;x
PROV_St._Thomas;St. Thomas;x
PROV_St.Lawrence_River;St.Lawrence River;x
PROV_Stadacone;Stadacone;x
PROV_Stanovoe;Stanovoe;x
PROV_Ste._Croix_River;Ste. Croix River;x
PROV_Steiermark;Steiermark;x
PROV_Strait_of_Labrador;Strait of Labrador;x
PROV_Strait_of_Luzon;Strait of Luzon;x
PROV_Strait_of_Makassar;Strait of Makassar;x
PROV_Straits_of_Dover;Straits of Dover;x
PROV_Straits_of_Gibraltar;Straits of Gibraltar;x
PROV_Straits_of_Johore;Straits of Johore;x
PROV_Straits_of_Lombok;Straits of Lombok;x
PROV_Straits_of_Malacca;Straits of Malacca;x
PROV_Straits_of_Messina;Straits of Messina;x
PROV_Straits_of_Obock;Straits of Obock;x
PROV_Straits_of_Ormuz;Straits of Ormuz;x
PROV_Straits_of_Otranto;Straits of Otranto;x
PROV_Straits_of_Puerto_Rico;Straits of Puerto Rico;x
PROV_Straits_of_Sunda;Straits of Sunda;x
PROV_Straits_of_Torres;Straits of Torres;x
PROV_Strathclyde;Strathclyde;x
PROV_Sudan;Sudan;x
PROV_Sudeten;Sudeten;x
PROV_Sulawesi;Sulawesi;x
PROV_Sulu_Sea;Sulu Sea;x
PROV_Sumbawa;Sumbawa;x
PROV_Sunda;Sunda;x
PROV_Superior;Superior;x
PROV_Surabaja;Surabaja;x
PROV_Surgut;Surgut;x
PROV_Surinam;Surinam;x
PROV_Surkhandarya;Surkhandarya;x
PROV_Susquehanna;Susquehanna;x
PROV_Susquehanna_River;Susquehanna River;x
PROV_Svealand;Svealand;x
PROV_Syria;Syria;x
PROV_Tabaristan;Tabaristan;x
PROV_Table;Table;x
PROV_Table_Bay;Table Bay;x
PROV_Tabriz;Tabriz;x
PROV_Tadjikistan;Tadjikistan;x
PROV_Tago;Tago;x
PROV_Tahiti;Tahiti;x
PROV_Taihei_Ocean;Taihei Ocean;x
PROV_Taiwan;Taiwan;x
PROV_Taiwan_Strait;Taiwan Strait;x
PROV_Tajo_River;Tajo River;x
PROV_Talahassee;Talahassee;x
PROV_Talca;Talca;x
PROV_Tambow;Tambow;x
PROV_Tampa_Bay;Tampa Bay;x
PROV_Tampico;Tampico;x
PROV_Tampico_Bay;Tampico Bay;x
PROV_Tana;Tana;x
PROV_Tanga;Tanga;x
PROV_Tangiers;Tangiers;x
PROV_Tanh_Noah;Tanh Noah;x
PROV_Tanimbar_Islands;Tanimbar Islands;x
PROV_Tannu_Ola;Tannu Ola;x
PROV_Taqari;Taqari;x
PROV_Tarakan;Tarakan;x
PROV_Taranaki;Taranaki;x
PROV_Tasman_Sea;Tasman Sea;x
PROV_Tasman_Sea;Tasman Sea;x
PROV_Tasman_Sea;Tasman Sea;x
PROV_Tasman_Sea;Tasman Sea;x
PROV_Tassaret;Tassaret;x
PROV_Tatar_Straits;Tatar Straits;x
PROV_Taurus;Taurus;x
PROV_Tavastland;Tavastland;x
PROV_Tchany;Tchany;x
PROV_Tchekunda;Tchekunda;x
PROV_Tchita;Tchita;x
PROV_Tchuma;Tchuma;x
PROV_Tchumkan;Tchumkan;x
PROV_Tehuacan;Tehuacan;x
PROV_Tehuantepec;Tehuantepec;x
PROV_Teke;Teke;x
PROV_Tenghiz;Tenghiz;x
PROV_Tennessee;Tennessee;x
PROV_Thames_River;Thames River;x
PROV_Thar;Thar;x
PROV_The_Azores;The Azores;x
PROV_The_Bahamas;The Bahamas;x
PROV_The_Baleares;The Baleares;x
PROV_The_Bermudas;The Bermudas;x
PROV_The_Canary_Islands;The Canary Islands;x
PROV_The_Channel;The Channel;x
PROV_The_Comores;The Comores;x
PROV_The_Cyclades;The Cyclades;x
PROV_The_Dodecanese;The Dodecanese;x
PROV_The_Falklands;The Falklands;x
PROV_The_Grampians;The Grampians;x
PROV_The_Highlands;The Highlands;x
PROV_The_Lofotens;The Lofotens;x
PROV_The_Maldives;The Maldives;x
PROV_The_Mascareignes;The Mascareignes;x
PROV_The_Moluccas;The Moluccas;x
PROV_The_North_Sea;The North Sea;x
PROV_The_Roaring_Forties;The Roaring Forties;x
PROV_The_Skagerack;The Skagerack;x
PROV_The_Solomons;The Solomons;x
PROV_The_Sund;The Sund;x
PROV_Thrace;Thrace;x
PROV_Throndheim_Fjord;Throndheim Fjord;x
PROV_Tian_Shan;Tian Shan;x
PROV_Ticonderoga;Ticonderoga;x
PROV_Tierra_del_Fuego;Tierra del Fuego;x
PROV_Timaru;Timaru;x
PROV_Timbuktu;Timbuktu;x
PROV_Timor;Timor;x
PROV_Timor_Sea;Timor Sea;x
PROV_Timor_Sea;Timor Sea;x
PROV_Timor_Sea;Timor Sea;x
PROV_Tindore;Tindore;x
PROV_Tiracambu;Tiracambu;x
PROV_Tirhut;Tirhut;x
PROV_Tirol;Tirol;x
PROV_Titicaca;Titicaca;x
PROV_Tlaxcala;Tlaxcala;x
PROV_Tobago_&_Trinidad;Tobago & Trinidad;x
PROV_Tobolsk;Tobolsk;x
PROV_Tocuvo;Tocuvo;x
PROV_Todos_Santos_Bay;Todos Santos Bay;x
PROV_Tohoku;Tohoku;x
PROV_Tokai_Sea;Tokai Sea;x
PROV_Toledo;Toledo;x
PROV_Tomsk;Tomsk;x
PROV_Tonopah;Tonopah;x
PROV_Torngat;Torngat;x
PROV_Tortuga;Tortuga;x
PROV_Tortuga_Island;Tortuga Island;x
PROV_Toubkal;Toubkal;x
PROV_Touva;Touva;x
PROV_Towoomba;Towoomba;x
PROV_Trabzon;Trabzon;x
PROV_Transkei;Transkei;x
PROV_Transylvania;Transylvania;x
PROV_Tripolitania;Tripolitania;x
PROV_Tristan_da_Cunha_Island;Tristan da Cunha Island;x
PROV_Trivandrum;Trivandrum;x
PROV_Trobriand_Islands;Trobriand Islands;x
PROV_Trøndelag;Trøndelag;x
PROV_Tsugaru_Strait;Tsugaru Strait;x
PROV_Tsushima_Strait;Tsushima Strait;x
PROV_Tucuman;Tucuman;x
PROV_Tula;Tula;x
PROV_Tunisia;Tunisia;x
PROV_Turgai;Turgai;x
PROV_Turkmenistan;Turkmenistan;x
PROV_Tuscaloosa;Tuscaloosa;x
PROV_Tuscarora;Tuscarora;x
PROV_Tver;Tver;x
PROV_Tyne;Tyne;x
PROV_Tyrrenean_Sea;Tyrrenean Sea;x
PROV_Ufa;Ufa;x
PROV_Ukraina;Ukraina;x
PROV_Ulan_Ude;Ulan Ude;x
PROV_Ulster;Ulster;x
PROV_Ungava;Ungava;x
PROV_Uralsk;Uralsk;x
PROV_Uruguay;Uruguay;x
PROV_Urumqi;Urumqi;x
PROV_Ust_Urt;Ust Urt;x
PROV_Utah;Utah;x
PROV_Uzbek;Uzbek;x
PROV_Vakhovska;Vakhovska;x
PROV_Valencia;Valencia;x
PROV_Valparaiso;Valparaiso;x
PROV_Vanin;Vanin;x
PROV_Västerbotten;Västerbotten;x
PROV_Västergötland;Västergötland;x
PROV_Vendée;Vendée;x
PROV_Veneto;Veneto;x
PROV_Venezuelan_Sea;Venezuelan Sea;x
PROV_Vestbygden;Vestbygden;x
PROV_Viazemski;Viazemski;x
PROV_Viliaz_Strait;Viliaz Strait;x
PROV_Vistula_River;Vistula River;x
PROV_Viti_Levu;Viti Levu;x
PROV_Vladimir;Vladimir;x
PROV_Volga_River;Volga River;x
PROV_Volgograd;Volgograd;x
PROV_Vologda;Vologda;x
PROV_Volyn;Volyn;x
PROV_Vorones;Vorones;x
PROV_Vorpommern;Vorpommern;x
PROV_Wabana;Wabana;x
PROV_Wagga;Wagga;x
PROV_Wairoa;Wairoa;x
PROV_Walata;Walata;x
PROV_Wales;Wales;x
PROV_Wallachia;Wallachia;x
PROV_Walvis_Bay;Walvis Bay;x
PROV_Welikia;Welikia;x
PROV_Welo;Welo;x
PROV_Wenshan;Wenshan;x
PROV_Weser_River;Weser River;x
PROV_Wessex;Wessex;x
PROV_Western_Aleutian_Sea;Western Aleutian Sea;x
PROV_Western_Approaches;Western Approaches;x
PROV_Western_Arabian_Sea;Western Arabian Sea;x
PROV_Western_Australian_Coast;Western Australian Coast;x
PROV_Western_Black_Sea;Western Black Sea;x
PROV_Western_Japan_Sea;Western Japan Sea;x
PROV_Western_Mediterranean;Western Mediterranean;x
PROV_Western_Oman_Sea;Western Oman Sea;x
PROV_Wewak;Wewak;x
PROV_Whangarei;Whangarei;x
PROV_White_Sea;White Sea;x
PROV_Wichita;Wichita;x
PROV_Wielkopolska;Wielkopolska;x
PROV_Winisk;Winisk;x
PROV_Winward_Islands;Winward Islands;x
PROV_Wisconsin;Wisconsin;x
PROV_Wollongong;Wollongong;x
PROV_Württemberg;Württemberg;x
PROV_Würzburg;Würzburg;x
PROV_Xining;Xining;x
PROV_Xinjiang;Xinjiang;x
PROV_Yalu;Yalu;x
PROV_Yalu_River;Yalu River;x
PROV_Yanam;Yanam;x
PROV_Yang_Tse_Delta;Yang Tse Delta;x
PROV_Yang_Tse_River;Yang Tse River;x
PROV_Yaraguay;Yaraguay;x
PROV_Yarra;Yarra;x
PROV_Yarumal;Yarumal;x
PROV_Yazoo;Yazoo;x
PROV_Yellow_Sea;Yellow Sea;x
PROV_Yemen;Yemen;x
PROV_Yorkshire;Yorkshire;x
PROV_Yucatan;Yucatan;x
PROV_Yucatan_Sea;Yucatan Sea;x
PROV_Yukon;Yukon;x
PROV_Yunnan;Yunnan;x
PROV_Zacatecas;Zacatecas;x
PROV_Zahedan;Zahedan;x
PROV_Zaire;Zaire;x
PROV_Zambeze_River;Zambeze River;x
PROV_Zambezia;Zambezia;x
PROV_Zanzibar;Zanzibar;x
PROV_Zanzibar_Strait;Zanzibar Strait;x
PROV_Zaria;Zaria;x
PROV_Zeeland;Zeeland;x
PROV_Zhejiang;Zhejiang;x
PROV_Zima;Zima;x
PROV_Zimbabwe;Zimbabwe;x
#;x
PROV_Terra_incognita;Terra incognita;x
#;x
#-----------------------------------------------------------------------------------------------;x
#;x
CITY_Abkhazia;Sukhumi;x
CITY_Acadie;Fundy;x
CITY_Accra;Accra;x
CITY_Adana;Alexandretta;x
CITY_Aden;Aden;x
CITY_Adirondak;Adirondak;x
CITY_Afars;Berbera;x
CITY_Aires;Aires;x
CITY_Aisen;Aisen;x
CITY_Ajeh;Ajeh;x
CITY_Al_Djazair;Al-Djazair;x
CITY_Al_Kharam;Suhar;x
CITY_Alabama;Echota;x
CITY_Alagoas;Alagoas;x
CITY_Albania;Kruja;x
CITY_Aleppo;Aleppo;x
CITY_Aleutes;Aleutes;x
CITY_Alexandria;Al Iskandariyah;x
CITY_Alga;Alga;x
CITY_Algarve;Faro;x
CITY_Alleghany;Alleghany;x
CITY_Alsace;Strassburg;x
CITY_Altai;Altai;x
CITY_Altar;Altar;x
CITY_Amapa;Amapa;x
CITY_Ambovombe;Ambovombe;x
CITY_Amgoun;Amgoun;x
CITY_Amour;Amur;x
CITY_Anatolia;Bursa;x
CITY_Andalusia;Sevilla;x
CITY_Angara;Angara;x
CITY_Anglia;London;x
CITY_Angora;Ankara;x
CITY_Anhalt;Wittenberg;x
CITY_Anhui;Jingde Zhen;x
CITY_Ansbach;Straubing;x
CITY_Antalya;Antalya;x
CITY_Anti_Atlas;Tata;x
CITY_Anticosti;Anticosti;x
CITY_Antigua;Antigua;x
CITY_Antsirana;Antsirana;x
CITY_Appalache;Appalache;x
CITY_Apulia;Taranto;x
CITY_Apure;Apure;x
CITY_Arabia;Tabuk;x
CITY_Aragon;Zaragoza;x
CITY_Aralsk;Aralsk;x
CITY_Araxa;Araxa;x
CITY_Arequipa;Arequipa;x
CITY_Arica;Arica;x
CITY_Arizona;Arizona;x
CITY_Arkansas;Arkansas;x
CITY_Arkhangelsk;Arkhangelsk;x
CITY_Armenia;Yerivan;x
CITY_Armor;Rennes;x
CITY_Arsi;Awsi;x
CITY_Artigas;Artigas;x
CITY_Artois;Mons;x
CITY_Arusha;Arusha;x
CITY_Assam;Sylhet;x
CITY_Astrakhan;Astrakhan;x
CITY_Asturias;Burgos;x
CITY_Atacama;Atacama;x
CITY_Atalaya;Atalaya;x
CITY_Athabaska;Athabaska;x
CITY_Atlas;Biskra;x
CITY_Atlixco;Atlixco;x
CITY_Attawapiskat;Attawapiskat;x
CITY_Aures;Constantine;x
CITY_Austria;Wien;x
CITY_Auvergne;Clermont;x
CITY_Awadh;Lucknow;x
CITY_Awdaghost;Awdaghost;x
CITY_Awhaz;Abadan;x
CITY_Ayacucho;Ayacucho;x
CITY_Azaouad;Azaouad;x
CITY_Azerbaijan;Tabriz;x
CITY_Azow;Azov;x
CITY_Azuay;Azuay;x
CITY_Baden;Freiburg;x
CITY_Bago;Taungu;x
CITY_Bahamas;Key West;x
CITY_Bahrein;Bahrein;x
CITY_Baicheng;Baicheng;x
CITY_Baja;Baja;x
CITY_Baladok;Baladok;x
CITY_Balakhta;Balakhta;x
CITY_Bale;Bale;x
CITY_Bali;Bali;x
CITY_Baluchistan;Turbat;x
CITY_Bambuk;Bambuk;x
CITY_Banat;Temesvár;x
CITY_Bandjarmasin;Bandjarmasin;x
CITY_Bandung;Bandung;x
CITY_Bangalore;Vijayangar;x
CITY_Bangkok;Ayutthaya;x
CITY_Bangor;Bangor;x
CITY_Barabinsk;Barabinsk;x
CITY_Barahona;Barahona;x
CITY_Barbados;Barbados;x
CITY_Bas_St-Laurent;Rimouski;x
CITY_Basrah;Basrah;x
CITY_Bastar;Jagdalpur;x
CITY_Batn_al_Hajar;Dongola;x
CITY_Bayern;München;x
CITY_Bayou;Bayou;x
CITY_Béarn;Pau;x
CITY_Begho;Abomey;x
CITY_Belarus;Minsk;x
CITY_Belgorod;Kursk;x
CITY_Belle_Isle;Belle Isle;x
CITY_Berezov;Berezov;x
CITY_Bergenshus;Bergen;x
CITY_Bergslagen;Mora;x
CITY_Berhampur;Berhampur;x
CITY_Bermuda;Bermuda;x
CITY_Bern;Bern;x
CITY_Berri;Tours;x
CITY_Bihar;Patna;x
CITY_Bikaner;Bikaner;x
CITY_Biloxi;Biloxi;x
CITY_Birjand;Birjand;x
CITY_Birobidjan;Birobidjan;x
CITY_Bisharin;Sennar;x
CITY_Bogda_Shan;Kucha;x
CITY_Bogorodsk;Bogorodsk;x
CITY_Bogota;Bogota;x
CITY_Bogutjar;Bogutjar;x
CITY_Bohemia;Praha;x
CITY_Bombay;Bombay;x
CITY_Bosnia;Bobovac;x
CITY_Bourbon;Réunion;x
CITY_Boureia;Boureia;x
CITY_Bourgogne;Dijon;x
CITY_Bouzatchi;Bouzatchi;x
CITY_Brabant;Brussels;x
CITY_Brandenburg;Berlin-Cölln;x
CITY_Bratsk;Bratsk;x
CITY_Bremen;Bremen;x
CITY_Bretagne;Brest;x
CITY_Bristol;Bristol;x
CITY_Brunei;Brunei;x
CITY_Bujak;Chilia;x
CITY_Bukhara;Bukhara;x
CITY_Bulgaria;Sofia;x
CITY_Bundelkhand;Jhansi;x
CITY_Buré;Buré;x
CITY_Buriat;Buriat;x
CITY_Buru;Buru;x
CITY_Bushman;Bushman;x
CITY_Cabinda;Cabinda;x
CITY_Cajamarca;Cajamarca;x
CITY_Calais;Calais;x
CITY_Cali;Cali;x
CITY_Cambodia;Angkor;x
CITY_Campeche;Campeche;x
CITY_Cangucu;Cangucu;x
CITY_Caniapiscau;Caniapiscau;x
CITY_Cantabria;Bilbao;x
CITY_Canuma;Canuma;x
CITY_Canyon;Canyon;x
CITY_Cape_Verde;Cape Verde;x
CITY_Caracas;Caracas;x
CITY_Caribe;Caribe;x
CITY_Carolina;Carolina;x
CITY_Carpathia;Košice;x
CITY_Cartagena;Cartagena;x
CITY_Casamance;Casamance;x
CITY_Castilla;Madrid;x
CITY_Catalonia;Barcelona;x
CITY_Cataract;Asyut;x
CITY_Catawba;Catawba;x
CITY_Catskill;Catskill;x
CITY_Caux;Rouen;x
CITY_Ceram;Ceram;x
CITY_Cévennes;Aurillac;x
CITY_Chagatai;Kara Shahr;x
CITY_Champagne;Reims;x
CITY_Chandigarh;Chandigarh;x
CITY_Chatga;Chatga;x
CITY_Chelekov;Chelekov;x
CITY_Chernigov;Chernigov;x
CITY_Chesapeake;Chesapeake;x
CITY_Chibuene;Sena;x
CITY_Chihuahua;Chihuahua;x
CITY_Chilka;Chilka;x
CITY_Chimo;Chimo;x
CITY_Chin;Chin;x
CITY_Chisasibi;Chisasibi;x
CITY_Chubut;Chubut;x
CITY_Ciskei;Ciskei;x
CITY_Coahuilha;Coahuilha;x
CITY_Cochin;Cochin;x
CITY_Colombo;Colombo;x
CITY_Colorado;Colorado;x
CITY_Columbia;Columbia;x
CITY_Concho;Concho;x
CITY_Congo;Kongo;x
CITY_Connaught;Galway;x
CITY_Connecticut;Connecticut;x
CITY_Copetonas;Copetonas;x
CITY_Coquimbo;Coquimbo;x
CITY_Corfu;Corfu;x
CITY_Cornwall;Plymouth;x
CITY_Corrientes;Corrientes;x
CITY_Corsica;Bastia;x
CITY_Costa_Rica;Costa Rica;x
CITY_Crete;Candia;x
CITY_Crimea;Qarq Yer;x
CITY_Croatia;Zagreb;x
CITY_Cupica;Cupica;x
CITY_Curacao;Curacao;x
CITY_Curango;Cubango;x
CITY_Curitiba;Curitiba;x
CITY_Cuyuni;Cuyuni;x
CITY_Cuzco;Cuzco;x
CITY_Cyprus;Famagusta;x
CITY_Cyrenaica;Benghazi;x
CITY_Da_Lat;Da Lat;x
CITY_Da_Nang;Hue;x
CITY_Daghestan;Baku;x
CITY_Dakar;Dakar;x
CITY_Dalmatia;Spalato;x
CITY_Damara;Damara;x
CITY_Damman;Damman;x
CITY_Dangla;Chamdo;x
CITY_Danzig;Danzig;x
CITY_Dauphiné;Grenoble;x
CITY_Delaware;Delaware;x
CITY_Delhi;Delhi;x
CITY_Delta;Dumyat;x
CITY_Demianka;Demianka;x
CITY_Demjanskoje;Demjanskoje;x
CITY_Detroit;Detroit;x
CITY_Diamentina;Diamentina;x
CITY_Djagdi;Djagdi;x
CITY_Djugdjur;Djugdjur;x
CITY_Dobrudja;Silistra;x
CITY_Dofhar;Salalah;x
CITY_Dominica;Dominica;x
CITY_Donetsk;Kharkov;x
CITY_Douala;Douala;x
CITY_Dsungaria;Akhsi;x
CITY_Duluth;Duluth;x
CITY_Egypt;Al Qahirah;x
CITY_Eiriksfjord;Gardar;x
CITY_Ekimcan;Ekimcan;x
CITY_El_Paso;El Paso;x
CITY_Elbruz;Sari;x
CITY_Emba;Emba;x
CITY_Emilia;Parma;x
CITY_Empalme;Empalme;x
CITY_Enkan;Enkan;x
CITY_Ensenada;Ensenada;x
CITY_Erie;Chillicothe;x
CITY_Erz;Reichenberg;x
CITY_Eskimalt;Eskimalt;x
CITY_Estland;Reval;x
CITY_Estramadura;Badajoz;x
CITY_Everglades;Everglades;x
CITY_Ezochi;Hakodate;x
CITY_Fars;Shiraz;x
CITY_Fernando_Po;Fernando Po;x
CITY_Fez;Fas;x
CITY_Finland;Åbo;x
CITY_Finnmark;Vardø;x
CITY_Firenze;Firenze;x
CITY_Flandern;Antwerpen;x
CITY_Flores;Flores;x
CITY_Fox;Fox;x
CITY_Franche-Comté;Besancon;x
CITY_Friesen;Ljouwert;x
CITY_Fujian;Fuzhou;x
CITY_Galana;Galana;x
CITY_Galicia;A Coruña;x
CITY_Galizien;Lwow;x
CITY_Gambia;Gambia;x
CITY_Gander;Gander;x
CITY_Gangdise;Tashilumpo;x
CITY_Ganges;Calcutta;x
CITY_Gao;Gao;x
CITY_Gascogne;Bordeaux;x
CITY_Gaspésie;Gaspésie;x
CITY_Gästrikland;Gävle;x
CITY_Geldre;Arnhem;x
CITY_Gerona;Gerona;x
CITY_Gibraltar;Gibraltar;x
CITY_Goa;Goa;x
CITY_Goias;Goias;x
CITY_Gonder;Gonder;x
CITY_Gondwana;Jabalpur;x
CITY_Gotland;Visby;x
CITY_Granada;Grenada;x
CITY_Guadeloupe;Guadeloupe;x
CITY_Guangdong;Guangzhou;x
CITY_Guangxi;Nanning;x
CITY_Guangzhou;Guilin;x
CITY_Guantanamo;Guantanamo;x
CITY_Guatemala;Guatemala;x
CITY_Guayaquil;Guayaquil;x
CITY_Guinea;Guinea;x
CITY_Guizhou;Guiyang;x
CITY_Gujarat;Cambay;x
CITY_Guyana;Guyana;x
CITY_Guyenne;Toulouse;x
CITY_Hadramut;Habban;x
CITY_Hainan;Qiongzhou;x
CITY_Hamadan;Hamadan;x
CITY_Hannover;Hannover;x
CITY_Hanoi;Hanoi;x
CITY_Harerge;Harer;x
CITY_Havana;Havana;x
CITY_Hebei;Beijing;x
CITY_Heilongjiang;Harbin;x
CITY_Hellas;Athene;x
CITY_Henan;Zhengzhou;x
CITY_Hepei;Chengde;x
CITY_Herat;Herat;x
CITY_Hessen;Kassel;x
CITY_Hindua;Hindua;x
CITY_Hinterpommern;Stolp;x
CITY_Hochelaga;Hochelaga;x
CITY_Hohhot;Hohhot;x
CITY_Holland;Amsterdam;x
CITY_Holstein;Hamburg;x
CITY_Honduras;Honduras;x
CITY_Hormouz;Hormouz;x
CITY_Howrah;Gaur;x
CITY_Huanuco;Huanuco;x
CITY_Hubei;Wuhan;x
CITY_Hunan;Changsha;x
CITY_Huron;Huron;x
CITY_Hyderabad;Hyderabad;x
CITY_Iceland;Reykjavik;x
CITY_Ichim;Ichim;x
CITY_Igrim;Igrim;x
CITY_Iguatu;Iguatu;x
CITY_Ile_de_France;Paris;x
CITY_Illinois;Illinois;x
CITY_Indus;Lahari Bandar;x
CITY_Ingermanland;Narva;x
CITY_Inhambane;Inhambane;x
CITY_Inyo;Inyo;x
CITY_Ionia;Negroponte;x
CITY_Iowa;Iowa;x
CITY_Iraq;Baghdad;x
CITY_Irgiz;Aktjubinsk;x
CITY_Irkutsk;Irkutsk;x
CITY_Irondekoit;Irondekoit;x
CITY_Irrawady;Pegu;x
CITY_Irtych;Irtych;x
CITY_Isfahan;Isfahan;x
CITY_Isle_Royale;Isle Royale;x
CITY_Issas;Zeila;x
CITY_Isthmus;Isthmus;x
CITY_Istria;Pola;x
CITY_Itaimas;Itaimas;x
CITY_Iveria;Tbilisi;x
CITY_Ivoria;Lagos;x
CITY_Jaffna;Trincomalee;x
CITY_Jakarta;Jakarta;x
CITY_Jalisco;Jalisco;x
CITY_Jalutorovsk;Jalutorovsk;x
CITY_Jamaica;Jamaica;x
CITY_Jambi;Jambi;x
CITY_Jämtland;Östersund;x
CITY_Japura;Japura;x
CITY_Jedisan;Ochakov;x
CITY_Jehol;Bayisingtu;x
CITY_Jenné;Jenne;x
CITY_Jiangsu;Yanzhou;x
CITY_Jilin;Jilin;x
CITY_Jinan;Jinan;x
CITY_Johor;Johor;x
CITY_Jordan;Amman;x
CITY_Judea;Jerusalem;x
CITY_Jujuy;Jujuy;x
CITY_Jylland;Aalborg;x
CITY_Kabul;Kabul;x
CITY_Kabylia;Bûna;x
CITY_Kachin;Dali;x
CITY_Kaffa;Mangup;x
CITY_Kalakan;Kalakan;x
CITY_Kalar;Kalar;x
CITY_Kalat;Kalat;x
CITY_Kalepam;Kalepam;x
CITY_Kalimantan;Samarinda;x
CITY_Kalmuk;Ulge;x
CITY_Kamcatka;Kamcatka;x
CITY_Kamenkoie;Kamenkoie;x
CITY_Kano;Kano;x
CITY_Kansai;Kyoto;x
CITY_Kanto;Edo;x
CITY_Kara_Kum;Ashkabad;x
CITY_Karabogaz;Karabogaz;x
CITY_Karaganda;Karaganda;x
CITY_Karelia;Kalevala;x
CITY_Karroo;Karroo;x
CITY_Karsak;Karsak;x
CITY_Kastamonu;Kastamonu;x
CITY_Kauai;Kauai;x
CITY_Kazan;Kazan;x
CITY_Kefa;Kefa;x
CITY_Kent;Canterbury;x
CITY_Kentucky;Kentucky;x
CITY_Kenya;Malindi;x
CITY_Kerala;Calicut;x
CITY_Kerch;Kerch;x
CITY_Keren;Assab;x
CITY_Kerman;Keram;x
CITY_Kexholm;Kexholm;x
CITY_Khandesh;Burhanpur;x
CITY_Khiva;Khiva;x
CITY_Khmer;Phnom Penh;x
CITY_Khorasan;Mashhad;x
CITY_Khretset;Khretset;x
CITY_Khwarizm;Urgench;x
CITY_Kirgisistan;Tashkent;x
CITY_Kirkuk;Mosul;x
CITY_Kitimat;Kitimat;x
CITY_Kleves;Düsseldorf;x
CITY_Koch;Koch Bihar;x
CITY_Kola;Kola;x
CITY_Kolkhis;Kutaisi;x
CITY_Köln;Köln;x
CITY_Kolyma;Kolyma;x
CITY_Kondinsk;Kondinsk;x
CITY_Konya;Konya;x
CITY_Korfa;Korfa;x
CITY_Kosovo;Novo Brdo;x
CITY_Kouban;Stavropol;x
CITY_Kowloon;Huizhou;x
CITY_Krain;Ljubljana;x
CITY_Krakow;Krakow;x
CITY_Krasnoyarsk;Krasnoyarsk;x
CITY_Krementjug;Cherkasy;x
CITY_Kribi;Kribi;x
CITY_Kunlun;Leh;x
CITY_Kurgan;Kurgan;x
CITY_Kurland;Mittau;x
CITY_Kursk;Tula;x
CITY_Kushka;Farah;x
CITY_Kustanai;Kustanai;x
CITY_Küstrin;Landsberg;x
CITY_Kutch;Rajkot;x
CITY_Kwai;Moulmein;x
CITY_Kyongju;Pusan;x
CITY_Kyushu;Nagasaki;x
CITY_Kyzylkum;Sygnak;x
CITY_Lampang;Lam pang;x
CITY_Lancashire;Lancaster;x
CITY_Languedoc;Montpellier;x
CITY_Lanzhou;Lanzhou;x
CITY_Lao_Cai;Lao Cai;x
CITY_Laos;Laos;x
CITY_Lappland;Kiruna;x
CITY_Laurentia;Laurentia;x
CITY_Lebanon;Beirut;x
CITY_Leinster;Wexford;x
CITY_Leon;Salamanca;x
CITY_Leone;Leone;x
CITY_Les_Cayes;Les Cayes;x
CITY_Lhasa;Lhasa;x
CITY_Liaoning;Jinzhou;x
CITY_Liaotung;Mukden;x
CITY_Liguria;Genova;x
CITY_Lima;Lima;x
CITY_Limousin;Limoges;x
CITY_Lincoln;Lincoln;x
CITY_Lindi;Mikindani;x
CITY_Lithuania;Vilnius;x
CITY_Livland;Riga;x
CITY_Llano_Estacado;Spiro;x
CITY_Lobito;Lobito;x
CITY_Lombardia;Milano;x
CITY_Lorraine;Nancy;x
CITY_Lothian;Edinburgh;x
CITY_Louga;Louga;x
CITY_Luanda;Luanda;x
CITY_Lugansk;Lugansk;x
CITY_Lut;Yezd;x
CITY_Luxembourg;Luxemburg;x
